"meshID","name","terms","matched"
"d010129","4-aminobenzoic acid","4-aminobenzoic acid;4 aminobenzoic acid;aminobenzoic acid usp;para-aminobenzoic acid;para aminobenzoic acid;p-aminobenzoic acid;p aminobenzoic acid;paba;epitelplast;hachemina;potassium aminobenzoate;aminobenzoate potassium;potassium 4-aminobenzoate;4-aminobenzoate potassium;potassium 4 aminobenzoate;4-aminobenzoic acid potassium salt;4 aminobenzoic acid potassium salt;pabasan;paraminan;paraminol;potaba;epit vit;magnesium para-aminobenzoate;para-aminobenzoate magnesium","1"
"d001566","benzocaine","benzocaine;4-aminobenzoic acid ethyl ester;bensokain;ethyl aminobenzoate;anaesthesin;anesthesin;benzocaine hydrobromide;hydrobromide benzocaine;benzocaine hydrochloride;hydrochloride benzocaine;benzocaine acetate;acetate benzocaine;benzocaine methanesulfonate;methanesulfonate benzocaine;ethoform;americaine;benzocaine formate;formate benzocaine","1"
"d005011","ethopabate","","1"
"d010402","penicillin g procaine","penicillin g procaine;g procaine penicillin;procaine penicillin g;benzylpenicillin procaine;procaine benzylpenicillin;procaine penicillin;penicillin procaine;jenacillin","1"
"d011343","procaine","procaine;gerokit;novocain;novocaine;procain braun;procain curasan;procain rdler;procain jenapharm;procain steigerwald;procain-loges;procaina serra;procaine hydrochloride;hydrochloride procaine;prcaine chlorhydrate lavoisier;rwo procain;anuject;geriocaine;hewedolor-procain;lophakomp-procain n","1"
"d013748","tetracaine","tetracaine;tetrakain;amethocaine;dicaine;pontocaine;tetrracaine hydrochloride;hydrochloride tetrracaine;tetracaine monohydrochloride;ametop;pantocaine","1"
"d062366","para-aminobenzoates","para-aminobenzoates;para aminobenzoates;4-aminobenzoates;4 aminobenzoates;p-aminobenzoates;p aminobenzoates","1"
"d062365","aminobenzoates","aminobenzoates;aminobenzoic acids;acids aminobenzoic","1"
"d001565","benzoates","benzoates;benzoate;benzoic acids;acids benzoic","1"
"d002726","chlorogenic acid","chlorogenic acid;acid chlorogenic;3-caffeoylquinic acid;3 caffeoylquinic acid;acid 3-caffeoylquinic","1"
"d002928","cinanserin","cinanserin;sq-10643;sq 10643;sq10643;sq-16167;sq 16167;sq16167;cinanserin hydrochloride;hydrochloride cinanserin;cinanserin monohydrochloride;monohydrochloride cinanserin","1"
"d003373","coumaric acids","coumaric acids;acids coumaric;hydroxycinnamic acids;acids hydroxycinnamic","1"
"d011692","puromycin aminonucleoside","puromycin aminonucleoside;aminonucleoside puromycin;3-amino-3-deoxy-nn-dimethyladenosine;3 amino 3 deoxy nn dimethyladenosine;aminonucleoside","1"
"d011691","puromycin","puromycin;p-638;p 638;p638;puromycin hydrochloride;stylomycin;cl-13900;cl 13900;cl13900;puromycin dihydrochloride","1"
"d005054","eugenol","","1"
"d002109","caffeic acids","caffeic acids;acids caffeic","1"
"d002934","cinnamates","","1"
"d002827","chorismic acid","chorismic acid;acid chorismic","1"
"d004025","dicyclomine","dicyclomine;dicycloverin;dicyclomine hydrochloride;hydrochloride dicyclomine;merbentyl;bentylol;spascol;di-spaz;di spaz;dibent;diclomin;lomine;or-tyl;or tyl;bentyl;di-cyclonex;di cyclonex","1"
"d000077206","gabapentin","gabapentin;1-aminomethylcyclohexaneacetic acid;neurontin;gabapentin hexal;convalis;gabapentin-ratiopharm;gabapentin ratiopharm;novo-gabapentin;novo gabapentin;novogabapentin;pms-gabapentin;apo-gabapentin;apo gabapentin;apogabapentin;gabapentin stada","1"
"d011801","quinic acid","quinic acid;acid quinic;quinate","1"
"d012765","shikimic acid","shikimic acid;acid shikimic","1"
"d013993","tilidine","tilidine;tilidate;tilidin godecke;godecke tilidin;tilidine hydrochloride -trans;valoron;valerone;go-1261;go 1261;go1261;tilidine hydrochloride;hydrochloride tilidine;tilidine hydrochloride --211trans","1"
"d014148","tranexamic acid","tranexamic acid;amcha;trans-4-aminomethylcyclohexanecarboxylic acid;t-amcha;amca;anvitoff;cyklokapron;ugurol;kabi 2161;spotof;transamin;amchafibrin;exacyl","1"
"d000040","abscisic acid","abscisic acid;abscissic acid;24-pentadienoic acid 5-1-hydroxy-266-trimethyl-4-oxo-2-cyclohexen-1-yl-3-methyl- s-ze-;abscissins;abscisic acid --isomer;abscisic acid ze-isomer;abscisic acid ez---isomer;abscisic acid r-isomer;abscisic acid monoammonium salt r-isomer;abscisic acid ee---isomer","1"
"d001312","aurintricarboxylic acid","aurintricarboxylic acid;acid aurintricarboxylic;aurin tricarboxylic acid;acid aurin tricarboxylic;aurintricarboxylic acid trisodium salt;aurintricarboxylic acid calcium 13 salt;aurintricarboxylic acid calcium 23 salt;ammonium aurintricarboxylate;aluminon;aurintricarboxylic acid triammonium salt;aurintricarboxylate","1"
"d003509","cyclohexanecarboxylic acids","cyclohexanecarboxylic acids;acids cyclohexanecarboxylic","1"
"d003495","cyclandelate","cyclandelate;cyclospasmol","1"
"d014642","vanilmandelic acid","vanilmandelic acid;acid vanilmandelic;vanillylmandelic acid;acid vanillylmandelic;4-hydroxy-3-methoxymandelic acid;4 hydroxy 3 methoxymandelic acid;acid 4-hydroxy-3-methoxymandelic;methoxyhydroxymandelic acid;acid methoxyhydroxymandelic","1"
"d008333","mandelic acids","mandelic acids;acids mandelic","1"
"d003519","cyclopentolate","cyclopentolate;cyclogyl","1"
"d004008","diclofenac","diclofenac;diclophenac;dicrofenac;dichlofenal;diclofenac sodium;sodium diclofenac;diclofenac sodium;diclonate p;feloran;voltarol;novapirina;orthofen;ortofen;orthophen;sr-38;sr 38;sr38;voltaren;diclofenac potassium;gp-45840;gp 45840;gp45840","1"
"d015102","34-dihydroxyphenylacetic acid","34-dihydroxyphenylacetic acid;34 dihydroxyphenylacetic acid;dopac;homoprotocatechuic acid;34-dihydroxyphenylacetic acid monosodium salt","1"
"d001535","benactyzine","benactyzine;lucidil;amizyl;amizil","1"
"d011813","quinuclidinyl benzilate","quinuclidinyl benzilate;benzilate quinuclidinyl","1"
"d001561","benzilates","","1"
"d004158","diphenylacetic acids","diphenylacetic acids;acids diphenylacetic","1"
"d016316","guanfacine","guanfacine;tenex;guanfacine hydrochloride;hydrochloride guanfacine;guanfacine monohydrochloride;monohydrochloride guanfacine;lon798;bs-100-141;bs 100 141;bs100141;estulic","1"
"d006218","halofenate","halofenate;mk-185;mk 185;mk185","1"
"d006713","homogentisic acid","homogentisic acid;acid homogentisic","1"
"d006719","homovanillic acid","homovanillic acid;acid homovanillic;3-methoxy-4-hydroxyphenylacetic acid;3 methoxy 4 hydroxyphenylacetic acid;acid 3-methoxy-4-hydroxyphenylacetic;4-hydroxy-3-methoxyphenylacetic acid;4 hydroxy 3 methoxyphenylacetic acid;acid 4-hydroxy-3-methoxyphenylacetic","1"
"d064699","dexmethylphenidate hydrochloride","dexmethylphenidate hydrochloride;hydrochloride dexmethylphenidate;focalin xr;xr focalin;dexmethylphenidate;focalin","1"
"d008774","methylphenidate","methylphenidate;metadate;equasym;methylin;concerta;phenidylate;ritalin;ritaline;ritalin-sr;ritalin sr;tsentedrin;centedrin;daytrana;methylphenidate hydrochloride;hydrochloride methylphenidate","1"
"d011410","propanidid","propanidid;panitol;sombrevin;epontol","1"
"d010648","phenylacetates","phenylacetates;benzeneacetates;phenylacetic acids;acids phenylacetic;benzeneacetic acids;acids benzeneacetic","1"
"d010654","phenylbutyrates","","1"
"d005279","fenoprofen","fenoprofen;fenoprofen dihydrate calcium salt;nalgesic;fenoprofen calcium;fenoprofen anhydrous calcium salt;nalfon","1"
"d007052","ibuprofen","ibuprofen;alpha-methyl-4-2-methylpropylbenzeneacetic acid;ibumetin;ibuprofen --isomer;ibuprofen r-isomer;ibuprofen s-isomer;ibuprofen aluminum salt;ibuprofen calcium salt;ibuprofen copper 2 salt;ibuprofen magnesium salt;ibuprofen potassium salt;ibuprofen sodium salt;ibuprofen zinc salt;ibuprofen-zinc;ibuprofen zinc;motrin;nuprin;rufen;salprofen;trauma-dolgit gel;trauma dolgit gel;brufen","1"
"d007216","indoprofen","indoprofen;dexindoprofen","1"
"d007660","ketoprofen","ketoprofen;benzoylhydratropic acid;2-3-benzoylphenylpropionic acid;profenid;alrheumum;orudis;19583 rp;rp 19583;rp-19583;rp 19583;rp19583;alrheumat","1"
"d013496","suprofen","suprofen;tn-762;tn 762;tn762;r-25061;r 25061;r25061","1"
"d010666","phenylpropionates","","1"
"d010667","phenylpyruvic acids","phenylpyruvic acids;acids phenylpyruvic","1"
"d003993","dibutyl phthalate","dibutyl phthalate;phthalate dibutyl;di-n-butyl phthalate;di n butyl phthalate;phthalate di-n-butyl;butyl phthalate;phthalate butyl","1"
"d004051","diethylhexyl phthalate","diethylhexyl phthalate;phthalate diethylhexyl;bis2-ethylhexylphthalate;dioctyl phthalate;phthalate dioctyl;di-2-ethylhexylphthalate;di 2 ethylhexylphthalate;di2-ethylhexylphthalate;dehp","1"
"d009764","o-phthalaldehyde","o-phthalaldehyde;o phthalaldehyde;orthophthaldialdehyde;o-phthaldialdehyde;o phthaldialdehyde;ortho-phthalaldehyde;ortho phthalaldehyde;ortho-phthalic aldehyde;aldehyde ortho-phthalic;ortho phthalic aldehyde","1"
"d000077269","lenalidomide","lenalidomide;3-4-amino-1-oxoisoindolin-2-ylpiperidine-26-dione;26-piperidinedione 3-4-amino-13-dihydro-1-oxo-2h- isoindol-2-yl-;imid3 cpd;cc 5013;cc5013;cc-5013;revlimid;revimid","1"
"d013792","thalidomide","thalidomide;sedoval;thalomid","1"
"d010797","phthalimides","","1"
"d010795","phthalic acids","phthalic acids;acids phthalic","1"
"d000146","acids carbocyclic","acids carbocyclic;carbocyclic acids","1"
"d004952","esters","","1"
"d006812","humic substances","humic substances;substances humic;sodium huminate;huminate sodium;humic acids;acids humic","1"
"d002504","meclofenoxate","meclofenoxate;centrophenoxine;meclofenoxate hydrochloride;cetrexin;helfergin;atsefen;cerutil","1"
"d000075182","agent orange","agent orange;orange agent;24-dichlorophenoxyacetic acid butyl ester mixt with butyl 245-trichlorophenoxyacetate;24-d - 245-t mixture","1"
"d015084","24-dichlorophenoxyacetic acid","24-dichlorophenoxyacetic acid;24 dichlorophenoxyacetic acid;24-d;24-dichlorophenoxyacetic acid ammonium salt;monosan;24-dichlorophenoxyacetic acid sodium salt;24-dichlorophenoxyacetic acid potassium salt;24-dichlorophenoxyacetic acid lithium salt","1"
"d004976","ethacrynic acid","ethacrynic acid;acid ethacrynic;etacrynic acid;acid etacrynic;ethacrinic acid;acid ethacrinic;hydromedin;edecrin;ethacrynate sodium;sodium ethacrynate;ethacrynic acid sodium salt","1"
"d008456","2-methyl-4-chlorophenoxyacetic acid","2-methyl-4-chlorophenoxyacetic acid;2 methyl 4 chlorophenoxyacetic acid;mcpa;methoxone;agroxone","1"
"d015085","245-trichlorophenoxyacetic acid","245-trichlorophenoxyacetic acid;245-t","1"
"d013989","ticrynafen","ticrynafen;tienilic acid;acid tienilic;thienylic acid;acid thienylic;skf-62698;skf 62698;skf62698;anp-3624;anp 3624;anp3624;selacryn","1"
"d010642","phenoxyacetates","","1"
"d006016","glycolates","glycolates;hydroxyacetates;2-hydroxyacetates;2 hydroxyacetates;glycolate ethers;ethers glycolate;hydroxyacetate ethers;ethers hydroxyacetate;hydroxyacetic acids;acids hydroxyacetic","1"
"d002019","bufexamac","bufexamac;p-butoxyphenylacethydroxamic acid;p butoxyphenylacethydroxamic acid;bufal;bufederm;bufexamac-ratiopharm;bufexamac ratiopharm;bufexamacratiopharm;duradermal;jomax;paraderm;parfenac;malipuran;windol;allergipuran;droxaryl","1"
"d003676","deferoxamine","deferoxamine;desferrioxamine;desferioximine;deferoxamine b;desferrioxamine b;deferoximine;deferrioxamine b;desferroxamine;desferrioxamine b mesylate;mesylate desferrioxamine b;deferoxamine mesilate;mesilate deferoxamine;deferoxamine mesylate;mesylate deferoxamine;deferoxamine methanesulfonate;methanesulfonate deferoxamine;desferal","1"
"d005291","ferrichrome","","1"
"d000077767","panobinostat","panobinostat;lbh589;nvp-lbh589;nvp lbh589;lbh 589;farydak","1"
"d000077337","vorinostat","vorinostat;n1-hydroxy-n8-phenyloctanediamide;n1 hydroxy n8 phenyloctanediamide;nhnpoda;suberoyl anilide hydroxamic acid;suberoylanilide hydroxamic acid;n-hydroxy-n-phenyloctanediamide;n hydroxy n phenyloctanediamide;suberanilohydroxamic acid;m344;mk-0683;mk 0683;mk0683;18f-saha;18f-suberoylanilide hydroxamic acid;18f suberoylanilide hydroxamic acid;zolinza","1"
"d006877","hydroxamic acids","hydroxamic acids;acids hydroxamic;hydroxamic acid;acid hydroxamic","1"
"d020155","3-hydroxybutyric acid","3-hydroxybutyric acid;3 hydroxybutyric acid;--3-hydroxybutyric acid;beta-hydroxybutyric acid;beta hydroxybutyric acid;3-hydroxybutyrate;3 hydroxybutyrate;beta-hydroxybutyrate;beta hydroxybutyrate","1"
"d012978","sodium oxybate","sodium oxybate;oxybate sodium;sodium oxybutyrate;oxybutyrate sodium;sodium gamma-hydroxybutyrate;sodium gamma hydroxybutyrate;4-hydroxybutyrate sodium;4 hydroxybutyrate sodium;oxybate sodium;gamma-hydroxybutyrate;gamma hydroxybutyrate;somsanit;xyrem","1"
"d006885","hydroxybutyrates","hydroxybutyrates;hydroxybutyric acids;hydroxybutyric acid derivatives;acid derivatives hydroxybutyric","1"
"d000077182","polylactic acid-polyglycolic acid copolymer","polylactic acid-polyglycolic acid copolymer;polylactic acid polyglycolic acid copolymer;plg polymer;plg polymers;polymer plg;polymers plg;poly lactic-co-glycolic acid -;plga cpd;polylactic-co-glycolic acid;polylactic-co-glycolic acid copolymer;copolymer polylactic-co-glycolic acid;copolymers polylactic-co-glycolic acid;polylactic co glycolic acid copolymer;polylactic-co-glycolic acid copolymers;plga compound;plga compounds;pl-pg copolymer;copolymer pl-pg;copolymers pl-pg;pl pg copolymer;pl-pg copolymers;polyglycolide-co-lactide;lactosorb;poly dl-lactic-co-glycolic acid;polydl-lactide-co-glycolide;rg 502;polydl-lactide-co-glycolic acid;poly-l-lactic-polyglycolic acid;poly l lactic polyglycolic acid;poly-l-lactic-polyglycolic acids;polyl-lactide-co-glycolide","1"
"d019344","lactic acid","lactic acid;2-hydroxypropanoic acid;2 hydroxypropanoic acid;2-hydroxypropionic acid;2 hydroxypropionic acid;d-lactic acid;d lactic acid;propanoic acid 2-hydroxy- 2r-;lactate;ammonium lactate;lactate ammonium;l-lactic acid;l lactic acid;sarcolactic acid;propanoic acid 2-hydroxy- 2s-","1"
"d019354","sodium lactate","sodium lactate;lactate sodium","1"
"d007773","lactates","","1"
"d008293","malates","","1"
"d008798","mevalonic acid","mevalonic acid;acid mevalonic;mevalonate","1"
"d009171","mycolic acids","mycolic acids;acids mycolic;mycolic acid;acid mycolic","1"
"d010728","phosphoenolpyruvate","","1"
"d003683","dehydroascorbic acid","dehydroascorbic acid;acid dehydroascorbic","1"
"d001205","ascorbic acid","ascorbic acid;acid ascorbic;l-ascorbic acid;acid l-ascorbic;l ascorbic acid;vitamin c;hybrin;magnorbin;sodium ascorbate;ascorbate sodium;ascorbic acid monosodium salt;ferrous ascorbate;ascorbate ferrous;magnesium ascorbate;ascorbate magnesium;magnesium di-l-ascorbate;magnesium di l ascorbate;di-l-ascorbate magnesium;magnesium ascorbicum","1"
"d015083","23-diketogulonic acid","23-diketogulonic acid;23 diketogulonic acid;acid 23-diketogulonic","1"
"d000077605","ferric oxide saccharated","ferric oxide saccharated;saccharated ferric oxide;ferric saccharate;d-glucaric acid iron2 salt 11;iron sucrose;iron-saccharate;iron saccharate;ferri-saccharate;ferri saccharate;iron oxide saccharated;ironiii-hydroxide sucrose complex;venofer;hippiron","1"
"d005937","glucaric acid","glucaric acid;d-saccharic acid;d saccharic acid;saccharic acid;acid saccharic;tetrahydroxyadipic acid;d-glucaric acid;d glucaric acid;glucosaccharic acid;levo-gularic acid;levo gularic acid;l-gularic acid;l gularic acid;calcium saccharate;saccharate calcium;calcium saccharate tetrahydrate;saccharate tetrahydrate calcium;tetrahydrate calcium saccharate;calcium glucarate;glucarate calcium;calcium saccharate anhydrous;calcium glucarate anhydrous;anhydrous calcium glucarate;glucarate anhydrous calcium;calcium saccharate anhydrous;anhydrous calcium saccharate;saccharate anhydrous calcium","1"
"d002125","calcium gluconate","calcium gluconate;gluconate calcium;calciofon;calcium braun;calcivitol;calglucon;cbg;flopak plain;glucal;glucobiogen;gluconate de calcium lavoisier;gluconato calc fresenius;calcipot;ebucin","1"
"d005942","gluconates","gluconates;copper gluconate;gluconate copper","1"
"d019794","23-diphosphoglycerate","23-diphosphoglycerate;23 diphosphoglycerate;23-dpg;glycerate 23-bisphosphate;23-bisphosphate glycerate;23-bisphosphoglycerate;23 bisphosphoglycerate;23-diphosphoglyceric acid;23 diphosphoglyceric acid;23-diphosphoglycerate d-isomer","1"
"d004163","diphosphoglyceric acids","diphosphoglyceric acids;acids diphosphoglyceric;bisphosphoglycerates","1"
"d005988","glyceric acids","glyceric acids;acids glyceric","1"
"d009112","muramic acids","muramic acids;acids muramic;muramic acid;acid muramic","1"
"d003569","cytidine monophosphate n-acetylneuraminic acid","cytidine monophosphate n-acetylneuraminic acid;cmp-nana;cytidine monophosphate n acetylneuraminic acid;cmp acetylneuraminic acid;acetylneuraminic acid cmp;acid cmp acetylneuraminic;cmp-sialic acid;acid cmp-sialic;cmp sialic acid","1"
"d053243","zanamivir","zanamivir;23-didehydro-24-dideoxy-4-guanidinyl-n-acetylneuraminic acid;4-guanidino-24-dideoxy-23-didehydro-n-acetylneuraminic acid;5-acetylamino-26-anhydro-4-guanidino-345-trideoxy-d-galacto-non-enoic acid;4-guanidino-neu5ac2en;4 guanidino neu5ac2en;23-didehydro-24-dideoxy-4-guanidino-n-acetyl-d-neuraminic acid;4-guanidino-2-deoxy-23-didehydro-n-acetylneuraminic acid;4 guanidino 2 deoxy 23 didehydro n acetylneuraminic acid;acid 4-guanidino-2-deoxy-23-didehydro-n-acetylneuraminic;relenza;gg 167;gg167;gg-167","1"
"d012794","sialic acids","sialic acids;acids sialic;n-acetylneuraminic acids;acids n-acetylneuraminic;n acetylneuraminic acids","1"
"d019158","n-acetylneuraminic acid","n-acetylneuraminic acid;acid n-acetylneuraminic;n acetylneuraminic acid;sialic acid;acid sialic","1"
"d009438","neuraminic acids","neuraminic acids;acids neuraminic","1"
"d013644","tartrates","","1"
"d013646","tartronates","tartronates;hydroxymalonic acids;acids hydroxymalonic","1"
"d013400","sugar acids","sugar acids;acids sugar","1"
"d006880","hydroxy acids","hydroxy acids;acids hydroxy","1"
"d007656","ketoglutaric acids","ketoglutaric acids;oxoglutarates;alpha-ketoglutaric acid potassium salt;alpha ketoglutaric acid potassium salt;alpha-ketoglutaric acid;alpha ketoglutaric acid;2-ketoglutaric acid;2 ketoglutaric acid;ketoglutaric acid;2-oxoglutaric acid;2 oxoglutaric acid;oxogluric acid;alpha-ketoglutarate;alpha ketoglutarate;2-oxoglutarate;2 oxoglutarate;alpha-oxoglutarate;alpha oxoglutarate;2-ketoglutarate;2 ketoglutarate;alpha-ketoglutaric acid calcium salt 21;alpha-ketoglutaric acid diammonium salt;alpha ketoglutaric acid diammonium salt;alpha-ketoglutaric acid sodium salt;alpha ketoglutaric acid sodium salt;alpha-ketoglutaric acid monosodium salt;alpha ketoglutaric acid monosodium salt;alpha-ketoglutaric acid disodium salt;alpha ketoglutaric acid disodium salt;alpha-ketoglutaric acid dipotassium salt;alpha ketoglutaric acid dipotassium salt;alpha-ketoglutaric acid monopotassium salt;alpha ketoglutaric acid monopotassium salt;calcium alpha-ketoglutarate;calcium alpha ketoglutarate;alpha-ketoglutarate calcium;calcium ketoglutarate","1"
